,client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
76,4195,46,blue-collar,married,basic.9y,unknown,no,may,2,886,3,0,nonexistent,93.994,4.858,no
77,4196,31,admin.,unknown,high.school,no,no,may,8,182,8,0,nonexistent,93.994,4.858,no
78,4197,58,blue-collar,divorced,unknown,no,no,may,12,467,4,0,nonexistent,93.994,4.858,no
79,4198,33,blue-collar,married,basic.4y,unknown,no,may,16,21,11,0,nonexistent,93.994,4.858,no
80,4199,32,admin.,single,university.degree,no,no,may,3,470,4,0,nonexistent,93.994,4.858,no
81,4200,38,services,single,high.school,unknown,yes,may,29,85,3,0,nonexistent,93.994,4.858,no
82,4201,51,admin.,single,university.degree,no,no,may,12,120,7,0,nonexistent,93.994,4.858,no
83,4202,34,services,married,high.school,no,no,may,28,298,2,0,nonexistent,93.994,4.858,no
84,4203,30,blue-collar,married,basic.9y,no,no,may,24,249,2,0,nonexistent,93.994,4.858,no
85,4204,39,blue-collar,married,professional.course,no,no,may,4,87,5,0,nonexistent,93.994,4.858,no
86,4205,47,blue-collar,married,basic.4y,no,yes,may,8,622,2,0,nonexistent,93.994,4.858,no
87,4206,36,services,married,high.school,no,yes,may,2,195,4,0,nonexistent,93.994,4.858,no
88,4207,47,services,divorced,high.school,no,no,may,3,179,2,0,nonexistent,93.994,4.858,no
89,4208,49,self-employed,single,basic.9y,no,no,may,1,58,10,0,nonexistent,93.994,4.858,no
90,4209,33,technician,divorced,professional.course,no,no,may,26,1218,3,0,nonexistent,93.994,4.858,yes
91,4210,54,blue-collar,married,basic.9y,unknown,no,may,2,500,3,0,nonexistent,93.994,4.858,no
92,4211,35,admin.,married,university.degree,no,yes,may,1,66,9,0,nonexistent,93.994,4.858,no
93,4212,25,services,single,high.school,no,no,may,12,328,10,0,nonexistent,93.994,4.858,no
94,4213,42,management,married,basic.6y,unknown,yes,may,5,3078,4,0,nonexistent,93.994,4.858,no
95,4214,26,admin.,single,high.school,no,no,may,21,21,7,0,nonexistent,93.994,4.856,no
96,4215,36,technician,married,professional.course,no,no,may,18,150,1,0,nonexistent,93.994,4.856,no
97,4216,47,technician,single,professional.course,unknown,no,may,25,148,5,0,nonexistent,93.994,4.856,no
98,4217,43,services,married,basic.9y,unknown,no,may,30,102,1,0,nonexistent,93.994,4.856,no
99,4218,27,admin.,married,university.degree,no,yes,may,10,91,1,0,nonexistent,93.994,4.856,no
100,4219,40,housemaid,married,high.school,unknown,yes,may,11,201,1,0,nonexistent,93.994,4.856,no
101,4220,56,management,married,unknown,no,no,may,11,70,1,0,nonexistent,93.994,4.856,no
102,4221,59,admin.,married,basic.6y,no,yes,may,19,19,15,0,nonexistent,93.994,4.856,no
103,4222,49,technician,married,professional.course,unknown,yes,may,12,82,9,0,nonexistent,93.994,4.856,no
104,4223,40,blue-collar,married,basic.9y,unknown,no,may,9,59,1,0,nonexistent,93.994,4.856,no
105,4224,54,technician,divorced,professional.course,no,no,may,16,182,1,0,nonexistent,93.994,4.856,no
106,4225,43,housemaid,married,basic.4y,unknown,no,may,18,365,4,0,nonexistent,93.994,4.856,no
107,4226,36,blue-collar,married,basic.9y,no,yes,may,7,257,1,0,nonexistent,93.994,4.856,no
108,4227,53,technician,married,professional.course,no,yes,may,11,280,1,0,nonexistent,93.994,4.856,no
109,4228,31,admin.,married,high.school,no,no,may,20,16,10,0,nonexistent,93.994,4.856,no
110,4229,53,technician,divorced,professional.course,no,no,may,9,249,1,0,nonexistent,93.994,4.856,no
111,4230,52,services,married,high.school,unknown,yes,may,16,140,1,0,nonexistent,93.994,4.856,no
112,4231,34,admin.,married,university.degree,no,no,may,23,184,1,0,nonexistent,93.994,4.856,no
113,4232,31,unemployed,single,professional.course,no,no,may,1,20,12,0,nonexistent,93.994,4.856,no
114,4233,54,technician,single,university.degree,unknown,unknown,may,3,686,1,0,nonexistent,93.994,4.856,no
115,4234,45,blue-collar,married,basic.9y,unknown,no,may,18,107,2,0,nonexistent,93.994,4.856,no
116,4235,40,admin.,married,basic.9y,no,no,may,30,224,1,0,nonexistent,93.994,4.856,no
117,4236,31,admin.,married,high.school,no,yes,may,31,172,1,0,nonexistent,93.994,4.856,no
118,4237,41,entrepreneur,single,university.degree,unknown,yes,may,13,19,1,0,nonexistent,93.994,4.856,no
119,4238,25,admin.,married,high.school,no,no,may,9,125,4,0,nonexistent,93.994,4.856,no
120,4239,35,student,single,university.degree,unknown,yes,may,29,280,1,0,nonexistent,93.994,4.856,no
121,4240,49,admin.,divorced,university.degree,no,no,may,5,216,1,0,nonexistent,93.994,4.856,no
122,4241,53,blue-collar,married,high.school,no,no,may,12,109,1,0,nonexistent,93.994,4.856,no
123,4242,40,admin.,married,professional.course,unknown,yes,may,24,81,1,0,nonexistent,93.994,4.856,no
124,4243,46,blue-collar,married,basic.4y,no,yes,may,3,409,2,0,nonexistent,93.994,4.856,no
125,4244,40,unemployed,married,basic.4y,unknown,yes,may,16,146,1,0,nonexistent,93.994,4.856,no
126,4245,48,technician,married,unknown,no,yes,may,18,83,1,0,nonexistent,93.994,4.856,no
127,4246,58,retired,married,university.degree,no,no,may,12,226,1,0,nonexistent,93.994,4.856,no
128,4247,30,technician,married,university.degree,unknown,no,may,3,191,1,0,nonexistent,93.994,4.856,no
129,4248,49,blue-collar,married,unknown,unknown,yes,may,27,171,1,0,nonexistent,93.994,4.856,no
130,4249,54,technician,married,high.school,no,no,may,10,13,12,0,nonexistent,93.994,4.856,no
131,4250,45,technician,single,professional.course,no,yes,may,26,133,1,0,nonexistent,93.994,4.856,no
132,4251,34,services,married,high.school,no,yes,may,11,656,1,0,nonexistent,93.994,4.856,no
133,4252,32,services,single,basic.6y,no,no,may,18,1205,1,0,nonexistent,93.994,4.856,yes
134,4253,41,blue-collar,married,basic.4y,unknown,no,may,5,202,6,0,nonexistent,93.994,4.856,no
135,4254,50,blue-collar,married,basic.4y,no,yes,may,26,206,1,0,nonexistent,93.994,4.856,no
136,4255,52,blue-collar,single,basic.9y,unknown,yes,may,11,202,1,0,nonexistent,93.994,4.856,no
137,4256,45,admin.,married,unknown,no,no,may,31,79,1,0,nonexistent,93.994,4.856,no
138,4257,37,admin.,married,high.school,unknown,yes,may,3,196,1,0,nonexistent,93.994,4.856,no
139,4258,25,management,single,basic.4y,no,no,may,5,186,4,0,nonexistent,93.994,4.856,no
140,4259,50,blue-collar,married,basic.4y,no,yes,may,12,532,1,0,nonexistent,93.994,4.856,no
141,4260,43,blue-collar,married,basic.4y,no,yes,may,17,97,2,0,nonexistent,93.994,4.856,no
142,4261,34,management,married,university.degree,no,no,may,13,234,5,0,nonexistent,93.994,4.856,no
143,4262,41,blue-collar,married,basic.9y,no,no,may,15,216,1,0,nonexistent,93.994,4.856,no
144,4263,35,admin.,married,high.school,no,no,may,1,297,1,0,nonexistent,93.994,4.856,no
145,4264,31,blue-collar,single,high.school,no,no,may,1,1882,2,0,nonexistent,93.994,4.856,yes
146,4265,34,management,single,university.degree,no,no,may,28,243,1,0,nonexistent,93.994,4.856,no
147,4266,47,services,married,high.school,no,no,may,11,98,1,0,nonexistent,93.994,4.856,no
148,4267,52,self-employed,married,basic.4y,unknown,yes,may,31,81,1,0,nonexistent,93.994,4.856,no
149,4268,47,blue-collar,married,unknown,unknown,no,may,1,1334,1,0,nonexistent,93.994,4.856,yes
150,4269,42,technician,divorced,university.degree,no,no,may,10,190,1,0,nonexistent,93.994,4.856,no
151,4270,28,admin.,married,high.school,no,no,may,20,142,3,0,nonexistent,93.994,4.856,no
152,4271,43,admin.,married,university.degree,no,yes,may,28,775,1,0,nonexistent,93.994,4.856,no
153,4272,41,services,married,basic.9y,no,no,may,20,335,1,0,nonexistent,93.994,4.856,no
154,4273,33,technician,married,high.school,no,no,may,24,168,1,0,nonexistent,93.994,4.856,no
155,4274,53,admin.,married,university.degree,no,yes,may,3,68,2,0,nonexistent,93.994,4.856,no
156,4275,49,blue-collar,married,basic.4y,unknown,no,may,24,217,1,0,nonexistent,93.994,4.856,no
157,4276,45,blue-collar,married,basic.4y,unknown,yes,may,25,68,1,0,nonexistent,93.994,4.856,no
158,4277,33,services,married,university.degree,no,yes,may,5,119,1,0,nonexistent,93.994,4.856,no
159,4278,45,blue-collar,married,basic.4y,unknown,yes,may,6,160,1,0,nonexistent,93.994,4.856,no
160,4279,30,unemployed,single,basic.9y,no,no,may,26,294,10,0,nonexistent,93.994,4.856,no
161,4280,49,technician,married,professional.course,no,yes,may,10,57,1,0,nonexistent,93.994,4.856,no
162,4281,38,technician,married,professional.course,no,yes,may,11,297,2,0,nonexistent,93.994,4.856,no
163,4282,39,services,divorced,high.school,no,yes,may,6,90,1,0,nonexistent,93.994,4.856,no
164,4283,50,blue-collar,married,basic.4y,unknown,no,may,20,600,1,0,nonexistent,93.994,4.856,no
165,4284,58,blue-collar,married,unknown,no,yes,may,6,38,1,0,nonexistent,93.994,4.856,no
166,4285,46,blue-collar,married,basic.6y,no,yes,may,9,217,1,0,nonexistent,93.994,4.856,no
167,4286,46,housemaid,married,high.school,unknown,no,may,9,142,1,0,nonexistent,93.994,4.856,no
168,4287,40,technician,married,professional.course,no,no,may,31,26,1,0,nonexistent,93.994,4.856,no
169,4288,36,admin.,married,high.school,no,no,may,20,369,1,0,nonexistent,93.994,4.856,no
170,4289,53,self-employed,married,basic.4y,no,no,may,8,29,1,0,nonexistent,93.994,4.856,no
171,4290,32,technician,married,unknown,unknown,no,may,15,274,1,0,nonexistent,93.994,4.856,no
172,4291,42,admin.,divorced,university.degree,no,no,may,21,214,1,0,nonexistent,93.994,4.856,no
173,4292,39,services,married,high.school,unknown,yes,may,5,24,1,0,nonexistent,93.994,4.856,no
174,4293,39,services,married,high.school,no,no,may,12,793,2,0,nonexistent,93.994,4.856,no
175,4294,53,blue-collar,married,basic.4y,unknown,no,may,9,182,2,0,nonexistent,93.994,4.856,yes
176,4295,34,blue-collar,single,basic.9y,no,no,may,12,71,1,0,nonexistent,93.994,4.856,no
177,4296,39,services,married,high.school,unknown,yes,may,22,203,1,0,nonexistent,93.994,4.856,no
178,4297,50,blue-collar,married,basic.9y,unknown,yes,may,31,166,1,0,nonexistent,93.994,4.856,no
179,4298,40,admin.,married,high.school,no,no,may,3,167,1,0,nonexistent,93.994,4.856,no
180,4299,56,technician,married,professional.course,unknown,no,may,2,37,1,0,nonexistent,93.994,4.856,no
181,4300,41,technician,married,professional.course,no,unknown,may,18,154,1,0,nonexistent,93.994,4.856,no
182,4301,46,blue-collar,married,basic.9y,no,no,may,28,394,1,0,nonexistent,93.994,4.856,no
183,4302,36,blue-collar,married,unknown,unknown,no,may,6,127,1,0,nonexistent,93.994,4.856,no
184,4303,42,blue-collar,married,unknown,unknown,yes,may,9,264,1,0,nonexistent,93.994,4.856,no
185,4304,38,technician,married,professional.course,unknown,yes,may,11,231,1,0,nonexistent,93.994,4.856,no
186,4305,30,services,divorced,basic.9y,no,yes,may,10,320,1,0,nonexistent,93.994,4.856,no
187,4306,42,technician,married,basic.9y,no,no,may,23,618,1,0,nonexistent,93.994,4.856,no
188,4307,38,technician,married,professional.course,no,no,may,20,101,1,0,nonexistent,93.994,4.856,no
189,4308,31,services,married,high.school,unknown,no,may,10,110,1,0,nonexistent,93.994,4.856,no
190,4309,45,management,married,unknown,unknown,no,may,28,121,3,0,nonexistent,93.994,4.856,no
191,4310,33,blue-collar,married,basic.9y,no,no,may,7,85,1,0,nonexistent,93.994,4.856,no
192,4311,36,admin.,married,university.degree,unknown,yes,may,27,265,1,0,nonexistent,93.994,4.856,no
193,4312,41,services,married,high.school,unknown,yes,may,1,171,1,0,nonexistent,93.994,4.856,no
194,4313,31,admin.,married,high.school,unknown,no,may,26,345,1,0,nonexistent,93.994,4.856,no
195,4314,36,admin.,married,high.school,no,yes,may,28,224,1,0,nonexistent,93.994,4.856,no
196,4315,21,admin.,single,basic.9y,no,yes,may,15,171,1,0,nonexistent,93.994,4.856,no
197,4316,29,admin.,married,high.school,no,yes,may,4,67,1,0,nonexistent,93.994,4.856,no
198,4317,53,management,married,university.degree,unknown,yes,may,29,186,1,0,nonexistent,93.994,4.856,no
199,4318,39,blue-collar,married,basic.6y,no,no,may,19,269,1,0,nonexistent,93.994,4.856,no
200,4319,31,blue-collar,single,basic.9y,no,yes,may,1,115,1,0,nonexistent,93.994,4.856,no
201,4320,44,admin.,divorced,university.degree,unknown,yes,may,27,273,1,0,nonexistent,93.994,4.856,no
202,4321,38,admin.,single,basic.6y,unknown,no,may,6,65,1,0,nonexistent,93.994,4.856,no
203,4322,47,entrepreneur,married,unknown,unknown,no,may,29,434,1,0,nonexistent,93.994,4.856,no
204,4323,36,blue-collar,married,basic.9y,no,no,may,27,148,1,0,nonexistent,93.994,4.856,no
205,4324,27,blue-collar,single,basic.9y,no,no,may,4,507,1,0,nonexistent,93.994,4.856,no
206,4325,45,blue-collar,married,basic.9y,unknown,no,may,5,253,1,0,nonexistent,93.994,4.856,no
207,4326,34,blue-collar,married,basic.4y,no,no,may,21,27,1,0,nonexistent,93.994,4.856,no
208,4327,50,blue-collar,married,basic.4y,unknown,no,may,9,100,1,0,nonexistent,93.994,4.856,no
209,4328,40,blue-collar,married,basic.4y,no,no,may,28,116,1,0,nonexistent,93.994,4.856,no
210,4329,36,admin.,divorced,high.school,no,yes,may,17,124,1,0,nonexistent,93.994,4.856,no
211,4330,40,admin.,married,university.degree,no,yes,may,18,66,2,0,nonexistent,93.994,4.856,no
212,4331,53,blue-collar,married,basic.4y,no,no,may,3,233,2,0,nonexistent,93.994,4.856,no
213,4332,40,admin.,divorced,university.degree,no,yes,may,18,380,1,0,nonexistent,93.994,4.856,no
214,4333,25,blue-collar,married,basic.9y,no,no,may,27,90,1,0,nonexistent,93.994,4.856,no
215,4334,42,admin.,married,university.degree,unknown,no,may,31,258,1,0,nonexistent,93.994,4.856,no
216,4335,47,admin.,divorced,professional.course,unknown,no,may,27,92,2,0,nonexistent,93.994,4.856,no
217,4336,46,admin.,divorced,university.degree,no,no,may,15,423,1,0,nonexistent,93.994,4.856,no
218,4337,35,technician,married,professional.course,no,no,may,27,215,2,0,nonexistent,93.994,4.856,no
219,4338,45,blue-collar,married,basic.6y,unknown,no,may,11,209,1,0,nonexistent,93.994,4.856,no
220,4339,43,technician,married,professional.course,no,no,may,5,181,1,0,nonexistent,93.994,4.856,no
221,4340,58,admin.,divorced,basic.9y,unknown,no,may,5,201,1,0,nonexistent,93.994,4.856,no
222,4341,43,admin.,married,high.school,no,yes,may,17,360,6,0,nonexistent,93.994,4.856,no
223,4342,33,blue-collar,single,basic.9y,no,yes,may,5,155,1,0,nonexistent,93.994,4.856,no
224,4343,38,blue-collar,divorced,unknown,unknown,unknown,may,22,81,2,0,nonexistent,93.994,4.856,no
225,4344,32,unknown,unknown,university.degree,no,yes,may,28,40,1,0,nonexistent,93.994,4.856,no
226,4345,49,technician,married,professional.course,no,yes,may,4,447,1,0,nonexistent,93.994,4.856,no
227,4346,36,services,single,unknown,no,no,may,26,137,1,0,nonexistent,93.994,4.856,no
228,4347,35,admin.,married,high.school,no,no,may,26,184,1,0,nonexistent,93.994,4.856,no
229,4348,45,blue-collar,married,basic.9y,unknown,no,may,10,121,1,0,nonexistent,93.994,4.856,no
230,4349,36,admin.,divorced,high.school,no,no,may,11,138,4,0,nonexistent,93.994,4.856,no
231,4350,45,services,married,basic.9y,no,yes,may,12,207,6,0,nonexistent,93.994,4.856,no
232,4351,34,services,married,high.school,unknown,yes,may,11,309,1,0,nonexistent,93.994,4.856,no
233,4352,54,management,married,high.school,unknown,yes,may,11,134,1,0,nonexistent,93.994,4.856,no
234,4353,35,services,single,basic.4y,no,yes,may,14,1777,1,0,nonexistent,93.994,4.856,yes
235,4354,30,admin.,married,university.degree,no,no,may,10,284,1,0,nonexistent,93.994,4.856,no
236,4355,40,services,married,high.school,no,no,may,8,70,2,0,nonexistent,93.994,4.856,no
237,4356,31,blue-collar,married,basic.6y,no,yes,may,5,774,1,0,nonexistent,93.994,4.856,no
238,4357,52,technician,married,basic.9y,unknown,no,may,24,62,1,0,nonexistent,93.994,4.856,no
239,4358,46,admin.,married,basic.4y,no,no,may,10,247,2,0,nonexistent,93.994,4.856,no
240,4359,27,admin.,married,high.school,unknown,no,may,24,318,3,0,nonexistent,93.994,4.856,no
241,4360,39,unemployed,married,professional.course,no,no,may,25,277,2,0,nonexistent,93.994,4.856,no
242,4361,59,technician,married,university.degree,unknown,no,may,17,126,3,0,nonexistent,93.994,4.856,no
243,4362,39,admin.,single,unknown,no,no,may,9,411,1,0,nonexistent,93.994,4.856,no
244,4363,55,retired,divorced,professional.course,no,no,may,28,85,1,0,nonexistent,93.994,4.856,no
245,4364,43,unknown,married,university.degree,no,no,may,16,378,1,0,nonexistent,93.994,4.856,no
246,4365,42,self-employed,married,high.school,no,no,may,2,83,1,0,nonexistent,93.994,4.856,no
247,4366,42,admin.,single,university.degree,no,no,may,9,71,3,0,nonexistent,93.994,4.856,no
248,4367,56,management,married,unknown,no,yes,may,25,102,2,0,nonexistent,93.994,4.856,no
249,4368,45,services,married,high.school,no,yes,may,30,869,2,0,nonexistent,93.994,4.856,no
250,4369,38,blue-collar,single,basic.9y,no,no,may,1,208,2,0,nonexistent,93.994,4.856,no
251,4370,49,blue-collar,married,basic.9y,no,no,may,10,199,4,0,nonexistent,93.994,4.856,no
252,4371,57,blue-collar,divorced,basic.4y,unknown,yes,may,3,47,1,0,nonexistent,93.994,4.856,no
253,4372,51,admin.,married,basic.6y,unknown,no,may,18,253,1,0,nonexistent,93.994,4.856,no
254,4373,31,technician,divorced,basic.9y,no,no,may,6,244,1,0,nonexistent,93.994,4.856,no
255,4374,52,management,married,university.degree,unknown,yes,may,22,311,1,0,nonexistent,93.994,4.856,no
256,4375,57,retired,married,university.degree,no,yes,may,16,177,1,0,nonexistent,93.994,4.856,no
257,4376,47,blue-collar,married,basic.9y,no,yes,may,10,217,2,0,nonexistent,93.994,4.856,no
258,4377,42,blue-collar,married,basic.6y,no,yes,may,14,189,1,0,nonexistent,93.994,4.856,no
259,4378,35,blue-collar,single,unknown,no,yes,may,23,152,1,0,nonexistent,93.994,4.856,no
260,4379,31,admin.,single,university.degree,no,yes,may,23,151,1,0,nonexistent,93.994,4.856,no
261,4380,43,technician,single,university.degree,no,no,may,30,24,1,0,nonexistent,93.994,4.856,no
262,4381,44,blue-collar,married,basic.6y,unknown,yes,may,12,212,1,0,nonexistent,93.994,4.856,no
263,4382,59,entrepreneur,divorced,high.school,unknown,no,may,26,184,1,0,nonexistent,93.994,4.856,no
264,4383,57,blue-collar,married,unknown,unknown,yes,may,23,473,2,0,nonexistent,93.994,4.856,no
265,4384,41,blue-collar,married,high.school,unknown,yes,may,15,485,1,0,nonexistent,93.994,4.856,no
266,4385,32,services,married,high.school,no,no,may,9,140,1,0,nonexistent,93.994,4.856,no
267,4386,33,blue-collar,single,basic.4y,no,no,may,15,172,1,0,nonexistent,93.994,4.856,no
268,4387,54,entrepreneur,married,basic.6y,unknown,no,may,4,77,2,0,nonexistent,93.994,4.856,no
269,4388,22,blue-collar,single,basic.9y,no,yes,may,15,396,1,0,nonexistent,93.994,4.856,no
270,4389,36,management,married,university.degree,unknown,no,may,25,274,2,0,nonexistent,93.994,4.856,no
271,4390,56,retired,married,high.school,unknown,no,may,21,88,2,0,nonexistent,93.994,4.856,no
272,4391,41,management,married,high.school,no,no,may,18,129,2,0,nonexistent,93.994,4.856,no
273,4392,46,blue-collar,married,professional.course,unknown,no,may,1,346,2,0,nonexistent,93.994,4.856,no
274,4393,60,admin.,single,high.school,no,no,may,26,474,2,0,nonexistent,93.994,4.856,no
275,4394,50,services,married,high.school,no,no,may,29,268,2,0,nonexistent,93.994,4.856,no
276,4395,49,entrepreneur,married,basic.4y,unknown,yes,may,11,222,2,0,nonexistent,93.994,4.856,no
277,4396,47,admin.,married,university.degree,unknown,no,may,17,139,2,0,nonexistent,93.994,4.856,no
