,client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
29,32981,30,blue-collar,married,basic.6y,no,yes,may,21,544,3,0,nonexistent,92.893,1.299,no
30,32982,36,blue-collar,married,basic.6y,no,yes,may,26,127,2,1,failure,92.893,1.299,no
31,32983,30,admin.,single,university.degree,no,no,may,17,155,2,1,failure,92.893,1.299,no
32,32984,32,entrepreneur,married,basic.9y,no,no,may,8,184,4,0,nonexistent,92.893,1.299,no
33,32985,42,entrepreneur,married,basic.4y,unknown,no,may,10,120,2,1,failure,92.893,1.299,no
34,32986,56,services,single,basic.4y,unknown,yes,may,23,480,2,0,nonexistent,92.893,1.299,no
35,32987,54,management,married,high.school,unknown,no,may,8,194,2,1,failure,92.893,1.299,no
36,32988,39,blue-collar,married,basic.6y,unknown,no,may,3,1232,2,0,nonexistent,92.893,1.299,yes
37,32989,35,services,married,basic.9y,unknown,no,may,6,69,2,1,failure,92.893,1.299,no
38,32990,31,blue-collar,single,basic.6y,unknown,no,may,30,133,3,0,nonexistent,92.893,1.299,no
39,32991,37,admin.,married,high.school,no,no,may,17,193,2,0,nonexistent,92.893,1.299,no
40,32992,35,blue-collar,married,basic.9y,no,no,may,30,70,2,1,failure,92.893,1.299,no
41,32993,32,blue-collar,married,basic.9y,no,no,may,19,206,2,0,nonexistent,92.893,1.299,no
42,32994,54,blue-collar,divorced,unknown,unknown,no,may,10,152,2,1,success,92.893,1.299,no
43,32995,30,blue-collar,married,basic.4y,no,yes,may,9,243,2,0,nonexistent,92.893,1.299,no
44,32996,34,services,married,basic.9y,no,yes,may,28,437,2,1,failure,92.893,1.299,no
45,32997,30,admin.,single,university.degree,no,no,may,4,259,4,0,nonexistent,92.893,1.299,no
46,32998,40,services,married,high.school,unknown,yes,may,9,182,5,0,nonexistent,92.893,1.299,no
47,32999,34,admin.,unknown,university.degree,no,yes,may,25,447,2,0,nonexistent,92.893,1.299,no
48,33000,37,entrepreneur,married,basic.9y,no,no,may,12,238,2,1,failure,92.893,1.299,no
49,33001,33,blue-collar,single,basic.9y,no,no,may,2,410,2,1,failure,92.893,1.299,no
50,33002,47,blue-collar,married,basic.6y,unknown,yes,may,19,472,2,0,nonexistent,92.893,1.299,no
51,33003,35,blue-collar,single,basic.9y,unknown,yes,may,29,83,2,1,failure,92.893,1.299,no
52,33004,30,technician,single,professional.course,no,yes,may,7,254,2,0,nonexistent,92.893,1.299,no
53,33005,33,admin.,married,high.school,no,yes,may,18,56,3,0,nonexistent,92.893,1.299,no
54,33006,50,services,married,high.school,unknown,no,may,17,204,2,1,failure,92.893,1.299,no
55,33007,37,blue-collar,married,basic.6y,no,yes,may,1,102,2,0,nonexistent,92.893,1.299,no
56,33008,37,housemaid,divorced,basic.9y,unknown,yes,may,24,226,2,0,nonexistent,92.893,1.299,no
57,33009,55,self-employed,married,university.degree,unknown,no,may,24,217,3,1,failure,92.893,1.299,no
58,33010,49,blue-collar,single,high.school,no,yes,may,16,217,6,0,nonexistent,92.893,1.299,no
59,33011,30,entrepreneur,married,basic.6y,unknown,yes,may,26,379,3,0,nonexistent,92.893,1.299,no
60,33012,44,blue-collar,married,basic.9y,no,yes,may,27,145,2,0,nonexistent,92.893,1.299,no
61,33013,27,blue-collar,married,basic.4y,unknown,yes,may,12,74,3,0,nonexistent,92.893,1.299,no
62,33014,35,technician,single,university.degree,no,yes,may,18,271,2,0,nonexistent,92.893,1.299,no
63,33015,31,blue-collar,married,basic.9y,no,no,may,26,0,2,0,nonexistent,92.893,1.299,no
64,33016,29,admin.,single,basic.9y,no,yes,may,13,258,4,1,failure,92.893,1.299,no
65,33017,33,services,married,basic.9y,no,unknown,may,19,180,3,0,nonexistent,92.893,1.299,no
66,33018,36,technician,single,professional.course,no,yes,may,29,196,2,0,nonexistent,92.893,1.299,no
67,33019,29,blue-collar,married,basic.9y,no,yes,may,17,135,2,2,failure,92.893,1.299,no
68,33020,25,blue-collar,single,high.school,unknown,yes,may,30,300,3,2,failure,92.893,1.299,no
69,33021,42,blue-collar,married,basic.4y,no,yes,may,15,347,2,0,nonexistent,92.893,1.299,no
70,33022,47,blue-collar,married,basic.4y,unknown,no,may,22,1001,4,0,nonexistent,92.893,1.299,no
71,33023,44,technician,married,professional.course,no,no,may,29,72,2,0,nonexistent,92.893,1.299,no
72,33024,34,blue-collar,single,university.degree,unknown,yes,may,4,498,2,0,nonexistent,92.893,1.299,no
73,33025,44,blue-collar,married,high.school,no,unknown,may,9,279,2,0,nonexistent,92.893,1.299,no
74,33026,31,technician,married,university.degree,no,yes,may,23,50,3,1,failure,92.893,1.299,no
75,33027,33,services,single,high.school,no,no,may,17,171,2,0,nonexistent,92.893,1.299,no
76,33028,26,admin.,single,high.school,no,yes,may,16,211,2,1,failure,92.893,1.299,no
77,33029,29,entrepreneur,married,basic.4y,unknown,no,may,10,567,3,1,failure,92.893,1.299,no
78,33030,37,blue-collar,married,basic.9y,unknown,unknown,may,24,170,3,1,failure,92.893,1.299,no
79,33031,41,services,single,high.school,unknown,unknown,may,1,772,2,1,failure,92.893,1.299,no
80,33032,26,services,single,high.school,no,no,may,16,298,2,2,failure,92.893,1.299,no
81,33033,31,technician,single,university.degree,no,yes,may,16,120,2,0,nonexistent,92.893,1.299,no
82,33034,36,technician,married,university.degree,no,yes,may,6,219,2,0,nonexistent,92.893,1.299,no
83,33035,27,blue-collar,married,basic.4y,unknown,no,may,25,877,7,0,nonexistent,92.893,1.299,yes
84,33036,35,blue-collar,married,basic.6y,no,yes,may,1,214,2,0,nonexistent,92.893,1.299,no
85,33037,35,admin.,divorced,high.school,no,yes,may,11,82,2,1,failure,92.893,1.299,no
86,33038,25,technician,single,university.degree,no,no,may,23,304,3,2,failure,92.893,1.299,no
87,33039,34,blue-collar,married,basic.9y,no,yes,may,1,273,5,0,nonexistent,92.893,1.299,no
88,33040,46,blue-collar,married,basic.4y,no,no,may,9,471,3,0,nonexistent,92.893,1.299,no
89,33041,41,blue-collar,married,basic.6y,unknown,yes,may,21,133,2,0,nonexistent,92.893,1.299,no
90,33042,34,admin.,married,university.degree,no,yes,may,13,301,2,1,failure,92.893,1.299,no
91,33043,23,services,single,basic.9y,unknown,yes,may,13,350,3,0,nonexistent,92.893,1.299,no
92,33044,33,admin.,married,university.degree,no,yes,may,7,86,3,0,nonexistent,92.893,1.299,no
93,33045,40,unemployed,single,high.school,unknown,yes,may,13,94,4,0,nonexistent,92.893,1.299,no
94,33046,33,blue-collar,married,basic.4y,no,no,may,7,1388,2,0,nonexistent,92.893,1.299,yes
95,33047,35,entrepreneur,married,high.school,no,yes,may,7,508,3,2,failure,92.893,1.299,no
96,33048,46,blue-collar,married,basic.4y,unknown,no,may,19,338,2,0,nonexistent,92.893,1.299,no
97,33049,47,blue-collar,married,basic.6y,unknown,yes,may,8,208,4,1,failure,92.893,1.299,no
98,33050,29,student,single,unknown,no,no,may,5,1143,4,0,nonexistent,92.893,1.299,no
99,33051,33,services,single,high.school,no,no,may,14,503,3,1,failure,92.893,1.299,no
100,33052,37,services,married,high.school,unknown,yes,may,19,58,3,0,nonexistent,92.893,1.299,no
101,33053,54,management,married,basic.6y,no,yes,may,14,142,5,0,nonexistent,92.893,1.299,no
102,33054,45,admin.,single,high.school,no,yes,may,28,276,3,0,nonexistent,92.893,1.299,no
103,33055,24,services,single,high.school,no,yes,may,9,201,3,0,nonexistent,92.893,1.299,no
104,33056,53,blue-collar,married,basic.4y,unknown,unknown,may,21,63,2,1,failure,92.893,1.299,no
105,33057,46,services,divorced,high.school,no,no,may,27,222,3,0,nonexistent,92.893,1.299,no
106,33058,32,admin.,married,professional.course,no,no,may,16,168,2,0,nonexistent,92.893,1.299,no
107,33059,40,technician,married,university.degree,no,no,may,9,192,4,1,failure,92.893,1.299,no
108,33060,47,admin.,single,high.school,no,yes,may,23,911,3,0,nonexistent,92.893,1.299,yes
109,33061,35,admin.,single,university.degree,no,yes,may,17,439,2,0,nonexistent,92.893,1.299,no
110,33062,28,blue-collar,married,basic.9y,unknown,yes,may,13,163,2,0,nonexistent,92.893,1.299,no
111,33063,54,management,married,high.school,unknown,no,may,30,273,3,0,nonexistent,92.893,1.299,no
112,33064,33,technician,single,university.degree,no,no,may,23,284,4,0,nonexistent,92.893,1.299,no
113,33065,29,technician,single,basic.9y,no,yes,may,15,288,2,0,nonexistent,92.893,1.299,no
114,33066,31,technician,single,university.degree,no,yes,may,11,136,2,0,nonexistent,92.893,1.299,no
115,33067,30,services,married,professional.course,no,no,may,18,66,3,0,nonexistent,92.893,1.299,no
116,33068,43,self-employed,single,university.degree,no,yes,may,2,445,2,0,nonexistent,92.893,1.299,no
117,33069,46,management,married,university.degree,no,no,may,19,123,2,0,nonexistent,92.893,1.299,no
118,33070,41,entrepreneur,married,basic.9y,no,no,may,27,285,2,0,nonexistent,92.893,1.299,no
119,33071,46,technician,divorced,professional.course,unknown,no,may,27,927,2,0,nonexistent,92.893,1.299,no
120,33072,28,services,single,high.school,no,unknown,may,12,48,3,1,failure,92.893,1.291,no
121,33073,32,technician,married,university.degree,no,no,may,16,164,2,0,nonexistent,92.893,1.291,no
122,33074,27,blue-collar,single,high.school,no,no,may,3,81,4,0,nonexistent,92.893,1.291,no
123,33075,36,admin.,single,university.degree,no,no,may,10,89,3,0,nonexistent,92.893,1.291,no
124,33076,33,blue-collar,married,basic.9y,unknown,yes,may,21,278,2,0,nonexistent,92.893,1.291,no
125,33077,32,blue-collar,married,basic.9y,no,no,may,3,214,2,0,nonexistent,92.893,1.291,no
126,33078,28,student,single,university.degree,unknown,yes,may,6,116,2,0,nonexistent,92.893,1.291,no
127,33079,26,self-employed,married,basic.4y,no,no,may,17,16,3,0,nonexistent,92.893,1.291,no
128,33080,38,services,single,basic.6y,no,yes,may,10,546,2,0,nonexistent,92.893,1.291,yes
129,33081,23,blue-collar,married,basic.6y,unknown,no,may,17,8,8,0,nonexistent,92.893,1.291,no
130,33082,30,blue-collar,married,basic.9y,no,yes,may,1,167,2,1,failure,92.893,1.291,no
131,33083,28,admin.,married,university.degree,no,no,may,29,72,3,1,failure,92.893,1.291,no
132,33084,33,services,divorced,high.school,no,yes,may,15,75,5,0,nonexistent,92.893,1.291,no
133,33085,32,services,married,high.school,no,yes,may,25,14,6,0,nonexistent,92.893,1.291,no
134,33086,43,blue-collar,single,basic.4y,no,yes,may,31,200,2,1,failure,92.893,1.291,no
135,33087,35,admin.,single,high.school,no,yes,may,11,13,5,0,nonexistent,92.893,1.291,no
136,33088,31,technician,married,high.school,unknown,yes,may,2,312,6,0,nonexistent,92.893,1.291,no
137,33089,32,management,single,professional.course,no,no,may,11,134,2,1,failure,92.893,1.291,no
138,33090,39,services,married,high.school,no,yes,may,28,34,12,0,nonexistent,92.893,1.291,no
139,33091,27,services,married,high.school,no,yes,may,14,15,8,0,nonexistent,92.893,1.291,no
140,33092,37,admin.,married,high.school,no,yes,may,22,188,4,1,failure,92.893,1.291,no
141,33093,29,admin.,single,professional.course,no,yes,may,18,788,2,0,nonexistent,92.893,1.291,no
142,33094,40,blue-collar,married,basic.4y,no,yes,may,21,103,2,1,failure,92.893,1.291,no
143,33095,36,admin.,married,university.degree,no,yes,may,5,106,2,0,nonexistent,92.893,1.291,no
144,33096,26,services,single,university.degree,no,yes,may,4,25,6,0,nonexistent,92.893,1.291,no
145,33097,30,blue-collar,married,basic.9y,no,no,may,13,52,3,0,nonexistent,92.893,1.291,no
146,33098,27,admin.,single,high.school,unknown,yes,may,4,41,3,1,failure,92.893,1.291,no
147,33099,47,blue-collar,married,basic.9y,no,no,may,15,234,2,1,failure,92.893,1.291,no
148,33100,36,services,divorced,basic.9y,no,yes,may,14,255,2,0,nonexistent,92.893,1.291,no
149,33101,35,admin.,single,high.school,no,yes,may,11,200,4,1,failure,92.893,1.291,no
150,33102,41,blue-collar,married,basic.9y,no,yes,may,28,217,3,0,nonexistent,92.893,1.291,no
151,33103,27,housemaid,single,university.degree,no,yes,may,22,9,9,0,nonexistent,92.893,1.291,no
152,33104,29,admin.,married,high.school,no,no,may,3,315,2,1,failure,92.893,1.291,no
153,33105,43,blue-collar,married,unknown,no,yes,may,24,128,7,0,nonexistent,92.893,1.291,no
154,33106,51,blue-collar,divorced,high.school,no,yes,may,24,10,6,0,nonexistent,92.893,1.291,no
155,33107,35,admin.,single,high.school,no,yes,may,10,352,2,1,failure,92.893,1.291,no
156,33108,49,admin.,married,high.school,no,no,may,8,97,3,1,failure,92.893,1.291,no
157,33109,33,blue-collar,married,basic.9y,unknown,no,may,23,54,2,1,failure,92.893,1.291,no
158,33110,45,admin.,single,high.school,unknown,unknown,may,2,7,12,0,nonexistent,92.893,1.291,no
159,33111,50,management,divorced,university.degree,no,no,may,7,63,3,1,failure,92.893,1.291,no
160,33112,50,unknown,married,basic.4y,unknown,no,may,4,77,4,1,failure,92.893,1.291,no
161,33113,33,services,married,basic.6y,no,no,may,15,117,6,0,nonexistent,92.893,1.291,no
162,33114,30,self-employed,married,professional.course,no,no,may,4,34,2,1,failure,92.893,1.291,no
163,33115,31,blue-collar,married,basic.6y,no,no,may,6,104,3,1,failure,92.893,1.291,no
164,33116,26,admin.,single,university.degree,no,yes,may,22,15,7,0,nonexistent,92.893,1.291,no
165,33117,34,admin.,divorced,university.degree,no,yes,may,10,14,5,1,failure,92.893,1.291,no
166,33118,30,services,single,basic.6y,no,yes,may,18,208,6,0,nonexistent,92.893,1.291,no
167,33119,32,blue-collar,married,basic.9y,no,no,may,12,11,6,0,nonexistent,92.893,1.291,no
168,33120,31,technician,single,professional.course,no,yes,may,27,160,3,0,nonexistent,92.893,1.291,no
169,33121,39,admin.,single,high.school,no,no,may,9,197,2,1,failure,92.893,1.291,no
170,33122,38,blue-collar,married,high.school,unknown,yes,may,28,151,2,1,failure,92.893,1.291,no
171,33123,51,blue-collar,divorced,high.school,no,no,may,7,131,2,0,nonexistent,92.893,1.291,no
172,33124,33,blue-collar,single,basic.6y,no,yes,may,10,731,3,1,failure,92.893,1.291,yes
173,33125,43,blue-collar,married,unknown,no,yes,may,15,756,3,0,nonexistent,92.893,1.291,no
174,33126,35,admin.,married,high.school,no,yes,may,27,12,6,1,failure,92.893,1.291,no
175,33127,38,technician,married,high.school,no,yes,may,20,114,6,0,nonexistent,92.893,1.291,no
176,33128,50,unknown,married,basic.4y,unknown,yes,may,15,12,8,0,nonexistent,92.893,1.291,no
177,33129,32,management,single,professional.course,no,no,may,28,365,2,0,nonexistent,92.893,1.291,yes
178,33130,37,blue-collar,divorced,professional.course,no,yes,may,21,304,3,0,nonexistent,92.893,1.291,no
179,33131,43,blue-collar,married,unknown,no,no,may,10,11,6,0,nonexistent,92.893,1.291,no
180,33132,36,blue-collar,married,high.school,no,yes,may,25,20,8,1,failure,92.893,1.291,no
181,33133,34,admin.,married,high.school,no,yes,may,9,109,3,0,nonexistent,92.893,1.291,no
182,33134,54,blue-collar,divorced,basic.4y,no,yes,may,7,138,3,0,nonexistent,92.893,1.291,no
183,33135,28,services,single,high.school,no,yes,may,19,6,5,0,nonexistent,92.893,1.291,no
184,33136,42,blue-collar,married,basic.4y,no,yes,may,9,63,1,0,nonexistent,92.893,1.291,no
185,33137,29,admin.,single,professional.course,no,yes,may,29,200,1,1,failure,92.893,1.291,no
186,33138,40,services,married,basic.9y,no,yes,may,27,271,1,0,nonexistent,92.893,1.291,no
187,33139,33,technician,single,professional.course,no,yes,may,6,42,1,0,nonexistent,92.893,1.291,no
188,33140,33,blue-collar,married,basic.9y,no,yes,may,25,341,1,0,nonexistent,92.893,1.291,no
189,33141,38,admin.,single,high.school,no,yes,may,7,100,4,0,nonexistent,92.893,1.291,no
190,33142,51,admin.,married,high.school,no,no,may,9,40,4,0,nonexistent,92.893,1.291,no
191,33143,38,services,single,basic.9y,no,no,may,16,114,1,0,nonexistent,92.893,1.291,no
192,33144,33,blue-collar,married,basic.4y,no,no,may,7,150,4,0,nonexistent,92.893,1.291,no
193,33145,42,blue-collar,married,basic.6y,no,no,may,20,431,1,0,nonexistent,92.893,1.291,no
194,33146,32,admin.,divorced,university.degree,unknown,yes,may,23,11,1,0,nonexistent,92.893,1.291,no
195,33147,28,admin.,single,high.school,no,yes,may,5,91,1,0,nonexistent,92.893,1.291,no
196,33148,28,admin.,single,high.school,no,yes,may,5,52,1,0,nonexistent,92.893,1.291,no
197,33149,36,blue-collar,married,unknown,no,no,may,16,257,1,0,nonexistent,92.893,1.291,no
198,33150,48,blue-collar,married,basic.9y,no,yes,may,16,99,1,1,failure,92.893,1.291,no
199,33151,40,services,divorced,high.school,no,no,may,11,49,1,0,nonexistent,92.893,1.291,no
200,33152,34,technician,single,university.degree,no,no,may,30,882,1,0,nonexistent,92.893,1.291,yes
201,33153,31,blue-collar,single,basic.9y,no,no,may,30,7,5,0,nonexistent,92.893,1.291,no
202,33154,38,services,single,basic.9y,no,no,may,29,515,1,1,failure,92.893,1.291,yes
203,33155,59,services,divorced,basic.6y,no,yes,may,28,158,1,1,failure,92.893,1.291,no
204,33156,27,blue-collar,married,basic.4y,no,yes,may,22,259,1,0,nonexistent,92.893,1.291,no
205,33157,27,blue-collar,single,basic.4y,no,yes,may,26,206,1,1,failure,92.893,1.291,no
206,33158,35,blue-collar,married,high.school,no,yes,may,24,25,1,1,failure,92.893,1.291,no
207,33159,27,blue-collar,single,basic.4y,no,no,may,31,300,1,1,failure,92.893,1.291,no
208,33160,36,services,single,high.school,no,yes,may,29,246,2,0,nonexistent,92.893,1.291,no
209,33161,35,blue-collar,married,high.school,no,yes,may,9,178,1,0,nonexistent,92.893,1.291,no
210,33162,59,services,divorced,basic.6y,no,yes,may,6,318,1,0,nonexistent,92.893,1.291,no
211,33163,35,blue-collar,married,high.school,no,yes,may,7,201,1,0,nonexistent,92.893,1.291,no
212,33164,47,admin.,divorced,high.school,no,yes,may,12,105,1,0,nonexistent,92.893,1.291,no
213,33165,44,admin.,divorced,high.school,no,no,may,22,214,1,0,nonexistent,92.893,1.291,no
214,33166,45,blue-collar,married,basic.4y,no,yes,may,7,67,1,0,nonexistent,92.893,1.291,no
215,33167,49,blue-collar,married,basic.6y,unknown,yes,may,22,85,4,1,failure,92.893,1.291,no
216,33168,28,blue-collar,married,basic.9y,no,yes,may,26,82,4,0,nonexistent,92.893,1.291,no
217,33169,43,services,married,basic.6y,no,unknown,may,28,142,2,0,nonexistent,92.893,1.291,no
218,33170,45,blue-collar,married,basic.4y,no,yes,may,21,187,1,0,nonexistent,92.893,1.291,no
219,33171,38,admin.,married,basic.9y,no,yes,may,27,69,1,1,failure,92.893,1.291,no
220,33172,35,technician,married,basic.9y,no,no,may,26,580,1,0,nonexistent,92.893,1.291,yes
221,33173,48,technician,divorced,basic.9y,unknown,yes,may,7,62,1,1,failure,92.893,1.291,no
222,33174,48,blue-collar,single,basic.4y,no,yes,may,25,1203,1,1,failure,92.893,1.291,yes
223,33175,45,services,married,basic.6y,no,no,may,18,58,1,0,nonexistent,92.893,1.291,no
224,33176,48,blue-collar,married,basic.9y,no,yes,may,21,64,4,1,failure,92.893,1.291,no
225,33177,27,blue-collar,married,basic.9y,no,yes,may,18,631,1,1,success,92.893,1.291,no
226,33178,29,blue-collar,married,basic.4y,unknown,no,may,18,658,1,1,failure,92.893,1.291,yes
227,33179,35,blue-collar,married,high.school,no,yes,may,3,942,1,0,nonexistent,92.893,1.291,no
228,33180,45,services,married,basic.6y,no,no,may,13,207,1,1,failure,92.893,1.291,no
229,33181,26,admin.,single,university.degree,no,yes,may,15,104,5,0,nonexistent,92.893,1.291,no
230,33182,33,technician,single,professional.course,no,yes,may,21,377,1,1,failure,92.893,1.291,no
231,33183,41,housemaid,married,basic.4y,no,no,may,20,66,1,0,nonexistent,92.893,1.291,no
232,33184,41,housemaid,married,basic.4y,no,yes,may,14,128,1,1,failure,92.893,1.291,no
233,33185,54,blue-collar,married,basic.4y,no,yes,may,19,291,5,0,nonexistent,92.893,1.291,no
234,33186,46,entrepreneur,married,high.school,no,yes,may,2,115,1,0,nonexistent,92.893,1.291,no
235,33187,38,blue-collar,married,basic.6y,no,no,may,17,524,3,0,nonexistent,92.893,1.291,no
236,33188,30,admin.,married,university.degree,no,yes,may,19,358,1,0,nonexistent,92.893,1.291,no
237,33189,46,entrepreneur,married,high.school,no,no,may,30,366,1,1,success,92.893,1.291,no
238,33190,43,admin.,single,university.degree,no,yes,may,7,23,1,0,nonexistent,92.893,1.291,no
239,33191,26,services,married,basic.9y,no,no,may,26,560,1,0,nonexistent,92.893,1.291,yes
240,33192,43,admin.,single,university.degree,no,yes,may,16,52,1,0,nonexistent,92.893,1.291,no
241,33193,36,entrepreneur,single,university.degree,no,yes,may,19,347,1,0,nonexistent,92.893,1.291,no
242,33194,43,admin.,single,university.degree,no,no,may,17,107,1,0,nonexistent,92.893,1.291,no
243,33195,43,admin.,single,university.degree,no,yes,may,17,48,1,0,nonexistent,92.893,1.291,no
244,33196,38,entrepreneur,married,unknown,unknown,yes,may,1,145,1,0,nonexistent,92.893,1.291,no
245,33197,54,blue-collar,married,basic.6y,no,yes,may,17,74,1,0,nonexistent,92.893,1.291,no
246,33198,58,blue-collar,married,basic.4y,unknown,yes,may,15,451,2,1,failure,92.893,1.291,no
247,33199,29,student,single,high.school,unknown,no,may,2,53,2,0,nonexistent,92.893,1.291,no
248,33200,36,entrepreneur,single,university.degree,no,no,may,28,612,1,0,nonexistent,92.893,1.291,yes
249,33201,43,admin.,single,university.degree,no,yes,may,11,305,1,1,failure,92.893,1.291,no
250,33202,36,admin.,single,university.degree,no,yes,may,10,104,3,1,failure,92.893,1.291,no
251,33203,27,blue-collar,single,basic.4y,no,no,may,1,176,2,1,failure,92.893,1.291,no
252,33204,35,technician,divorced,university.degree,no,yes,may,9,507,1,0,nonexistent,92.893,1.291,no
253,33205,39,management,single,university.degree,no,yes,may,16,103,1,1,failure,92.893,1.291,no
254,33206,59,blue-collar,married,basic.9y,no,yes,may,1,242,1,0,nonexistent,92.893,1.291,no
255,33207,34,blue-collar,married,basic.6y,no,yes,may,4,137,1,0,nonexistent,92.893,1.291,no
256,33208,33,services,married,high.school,no,yes,may,22,223,1,1,failure,92.893,1.291,no
257,33209,37,services,married,high.school,no,no,may,30,124,1,1,failure,92.893,1.291,no
258,33210,32,admin.,single,university.degree,no,no,may,29,63,5,0,nonexistent,92.893,1.291,no
259,33211,24,student,single,basic.4y,no,yes,may,8,137,1,0,nonexistent,92.893,1.291,no
260,33212,49,blue-collar,married,basic.9y,unknown,yes,may,18,23,6,1,failure,92.893,1.291,no
261,33213,30,admin.,married,university.degree,no,no,may,24,22,4,0,nonexistent,92.893,1.291,no
262,33214,28,admin.,single,high.school,no,yes,may,24,59,3,0,nonexistent,92.893,1.291,no
263,33215,50,blue-collar,divorced,basic.4y,no,yes,may,6,703,4,0,nonexistent,92.893,1.291,yes
264,33216,34,admin.,married,high.school,no,yes,may,6,179,3,0,nonexistent,92.893,1.291,no
265,33217,59,blue-collar,married,basic.9y,no,no,may,18,690,1,0,nonexistent,92.893,1.291,yes
266,33218,41,management,married,high.school,unknown,yes,may,25,85,1,0,nonexistent,92.893,1.291,no
267,33219,33,blue-collar,married,high.school,unknown,no,may,27,25,6,0,nonexistent,92.893,1.291,no
268,33220,39,management,single,university.degree,no,no,may,28,11,12,0,nonexistent,92.893,1.291,no
269,33221,38,entrepreneur,married,unknown,unknown,no,may,9,1272,1,0,nonexistent,92.893,1.291,yes
270,33222,57,retired,divorced,basic.9y,no,yes,may,1,69,3,1,failure,92.893,1.291,no
271,33223,41,management,married,high.school,unknown,no,may,16,256,1,0,nonexistent,92.893,1.291,no
272,33224,36,admin.,married,high.school,no,yes,may,13,300,5,0,nonexistent,92.893,1.291,no
273,33225,26,blue-collar,married,basic.9y,no,yes,may,24,256,1,0,nonexistent,92.893,1.291,no
274,33226,36,admin.,single,university.degree,no,no,may,6,7,5,0,nonexistent,92.893,1.291,no
275,33227,37,admin.,married,university.degree,no,yes,may,5,43,1,1,failure,92.893,1.291,no
276,33228,38,student,divorced,unknown,no,no,may,10,244,3,0,nonexistent,92.893,1.291,no
277,33229,48,admin.,divorced,university.degree,no,no,may,8,1062,3,0,nonexistent,92.893,1.291,yes
278,33230,33,blue-collar,single,basic.6y,no,yes,may,12,22,8,0,nonexistent,92.893,1.291,no
279,33231,34,admin.,divorced,professional.course,no,yes,may,19,429,2,0,nonexistent,92.893,1.291,no
280,33232,44,blue-collar,divorced,basic.9y,no,yes,may,14,494,1,0,nonexistent,92.893,1.291,no
281,33233,44,management,married,basic.9y,no,no,may,5,296,1,0,nonexistent,92.893,1.291,no
