,client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
48,28881,42,entrepreneur,married,university.degree,unknown,no,apr,12,46,4,0,nonexistent,93.075,1.405,no
49,28882,33,management,married,basic.9y,no,no,apr,22,71,2,0,nonexistent,93.075,1.405,no
50,28883,35,blue-collar,single,basic.9y,unknown,yes,apr,11,109,3,0,nonexistent,93.075,1.405,no
51,28884,51,blue-collar,married,basic.9y,unknown,yes,apr,30,35,1,1,failure,93.075,1.405,no
52,28885,42,admin.,single,high.school,no,no,apr,29,377,2,0,nonexistent,93.075,1.405,no
53,28886,51,blue-collar,married,basic.9y,unknown,yes,apr,1,81,1,1,failure,93.075,1.405,no
54,28887,37,blue-collar,single,professional.course,no,no,apr,4,360,1,0,nonexistent,93.075,1.405,no
55,28888,38,admin.,single,high.school,no,yes,apr,10,141,1,2,failure,93.075,1.405,no
56,28889,29,admin.,married,university.degree,no,yes,apr,14,430,1,0,nonexistent,93.075,1.405,no
57,28890,37,blue-collar,single,basic.9y,no,no,apr,25,282,1,0,nonexistent,93.075,1.405,no
58,28891,47,technician,married,professional.course,unknown,yes,apr,16,260,1,0,nonexistent,93.075,1.405,no
59,28892,47,admin.,married,university.degree,unknown,no,apr,26,226,1,1,failure,93.075,1.405,no
60,28893,38,blue-collar,married,basic.9y,unknown,no,apr,24,164,1,0,nonexistent,93.075,1.405,no
61,28894,37,blue-collar,married,basic.4y,no,no,apr,12,125,4,0,nonexistent,93.075,1.405,no
62,28895,41,admin.,divorced,high.school,no,no,apr,9,620,1,0,nonexistent,93.075,1.405,no
63,28896,34,technician,married,professional.course,no,no,apr,5,141,2,0,nonexistent,93.075,1.405,no
64,28897,42,blue-collar,married,basic.4y,unknown,no,apr,8,557,1,0,nonexistent,93.075,1.405,no
65,28898,48,blue-collar,married,basic.9y,no,no,apr,28,50,1,0,nonexistent,93.075,1.405,no
66,28899,39,admin.,married,high.school,unknown,yes,apr,27,222,1,1,failure,93.075,1.405,no
67,28900,42,blue-collar,married,unknown,no,yes,apr,15,434,1,0,nonexistent,93.075,1.405,no
68,28901,37,blue-collar,married,basic.4y,no,no,apr,8,180,2,0,nonexistent,93.075,1.405,no
69,28902,19,student,single,unknown,no,yes,apr,6,156,1,0,nonexistent,93.075,1.405,yes
70,28903,45,management,married,university.degree,no,yes,apr,3,345,1,0,nonexistent,93.075,1.405,no
71,28904,25,technician,single,university.degree,no,no,apr,8,118,1,0,nonexistent,93.075,1.405,no
72,28905,48,admin.,divorced,unknown,no,no,apr,27,85,1,0,nonexistent,93.075,1.405,no
73,28906,36,blue-collar,married,basic.6y,no,yes,apr,1,233,2,0,nonexistent,93.075,1.405,no
74,28907,41,management,married,university.degree,no,yes,apr,18,249,1,0,nonexistent,93.075,1.405,no
75,28908,35,services,single,high.school,no,yes,apr,20,179,1,0,nonexistent,93.075,1.405,no
76,28909,54,entrepreneur,married,basic.9y,no,yes,apr,21,52,1,0,nonexistent,93.075,1.405,no
77,28910,41,self-employed,married,basic.9y,no,no,apr,10,112,1,1,failure,93.075,1.405,no
78,28911,42,admin.,single,high.school,no,yes,apr,29,392,1,0,nonexistent,93.075,1.405,no
79,28912,54,blue-collar,married,unknown,unknown,yes,apr,8,113,2,0,nonexistent,93.075,1.405,no
80,28913,35,blue-collar,married,basic.4y,no,yes,apr,21,119,1,0,nonexistent,93.075,1.405,no
81,28914,28,student,married,university.degree,unknown,yes,apr,16,98,1,0,nonexistent,93.075,1.405,no
82,28915,34,entrepreneur,married,university.degree,no,no,apr,15,85,1,1,failure,93.075,1.405,no
83,28916,57,blue-collar,married,basic.9y,no,no,apr,5,515,1,0,nonexistent,93.075,1.405,no
84,28917,54,services,married,high.school,unknown,no,apr,29,402,1,1,failure,93.075,1.405,no
85,28918,54,services,married,high.school,unknown,no,apr,25,408,1,1,failure,93.075,1.405,no
86,28919,34,technician,divorced,basic.9y,no,yes,apr,14,76,1,0,nonexistent,93.075,1.405,no
87,28920,28,student,married,university.degree,unknown,no,apr,25,224,1,1,failure,93.075,1.405,no
88,28921,36,services,married,high.school,unknown,yes,apr,8,294,1,1,failure,93.075,1.405,no
89,28922,54,retired,married,basic.4y,no,yes,apr,2,420,1,0,nonexistent,93.075,1.405,no
90,28923,28,student,married,university.degree,unknown,yes,apr,2,346,1,0,nonexistent,93.075,1.405,no
91,28924,55,admin.,married,basic.4y,no,no,apr,30,198,1,0,nonexistent,93.075,1.405,no
92,28925,34,entrepreneur,married,university.degree,no,yes,apr,7,108,1,0,nonexistent,93.075,1.405,no
93,28926,31,admin.,married,high.school,no,no,apr,11,238,1,1,failure,93.075,1.405,no
94,28927,55,admin.,married,basic.4y,no,yes,apr,16,548,1,1,failure,93.075,1.405,no
95,28928,59,admin.,divorced,university.degree,no,yes,apr,3,416,1,1,failure,93.075,1.405,no
96,28929,35,technician,married,professional.course,no,yes,apr,1,86,1,0,nonexistent,93.075,1.405,no
97,28930,48,blue-collar,married,basic.6y,unknown,no,apr,19,599,2,0,nonexistent,93.075,1.405,no
98,28931,34,blue-collar,married,basic.9y,no,yes,apr,3,210,1,0,nonexistent,93.075,1.405,no
99,28932,39,blue-collar,divorced,basic.6y,no,yes,apr,25,344,1,0,nonexistent,93.075,1.405,no
100,28933,34,admin.,married,high.school,no,yes,apr,10,329,1,0,nonexistent,93.075,1.405,no
101,28934,34,self-employed,married,basic.4y,unknown,yes,apr,29,236,3,0,nonexistent,93.075,1.405,no
102,28935,32,management,single,university.degree,no,no,apr,21,82,1,1,failure,93.075,1.405,no
103,28936,34,management,married,university.degree,no,yes,apr,30,416,1,0,nonexistent,93.075,1.405,no
104,28937,38,blue-collar,married,basic.9y,no,yes,apr,15,612,1,1,failure,93.075,1.405,no
105,28938,39,management,married,basic.6y,no,yes,apr,1,177,1,0,nonexistent,93.075,1.405,no
106,28939,29,admin.,single,university.degree,no,no,apr,22,678,1,0,nonexistent,93.075,1.405,yes
107,28940,43,blue-collar,married,basic.6y,no,no,apr,5,150,1,0,nonexistent,93.075,1.405,no
108,28941,35,blue-collar,married,basic.4y,no,yes,apr,23,199,2,1,failure,93.075,1.405,no
109,28942,47,blue-collar,married,basic.9y,no,no,apr,27,112,1,0,nonexistent,93.075,1.405,no
110,28943,50,management,married,basic.6y,no,yes,apr,20,704,2,0,nonexistent,93.075,1.405,no
111,28944,43,blue-collar,married,basic.6y,no,yes,apr,23,372,1,1,failure,93.075,1.405,no
112,28945,32,blue-collar,married,basic.9y,no,no,apr,2,135,1,0,nonexistent,93.075,1.405,no
113,28946,42,blue-collar,married,basic.4y,no,yes,apr,27,486,1,1,failure,93.075,1.405,no
114,28947,32,management,single,university.degree,no,yes,apr,5,709,1,0,nonexistent,93.075,1.405,yes
115,28948,50,unemployed,married,basic.4y,unknown,yes,apr,11,71,1,0,nonexistent,93.075,1.405,no
116,28949,32,blue-collar,married,basic.9y,no,no,apr,22,462,1,0,nonexistent,93.075,1.405,no
117,28950,37,admin.,divorced,high.school,no,no,apr,28,156,1,1,failure,93.075,1.405,no
118,28951,35,admin.,married,university.degree,no,no,apr,13,203,1,0,nonexistent,93.075,1.405,no
119,28952,35,blue-collar,married,basic.6y,no,no,apr,26,77,3,1,failure,93.075,1.405,no
120,28953,36,entrepreneur,married,university.degree,no,yes,apr,27,486,2,0,nonexistent,93.075,1.405,no
121,28954,39,admin.,single,high.school,no,yes,apr,21,341,1,0,nonexistent,93.075,1.405,no
122,28955,48,services,single,high.school,no,yes,apr,4,267,2,1,failure,93.075,1.405,no
123,28956,33,technician,single,high.school,no,no,apr,17,1017,1,0,nonexistent,93.075,1.405,yes
124,28957,41,unemployed,married,basic.9y,unknown,yes,apr,25,246,1,1,failure,93.075,1.405,no
125,28958,57,services,married,basic.9y,unknown,yes,apr,14,185,1,0,nonexistent,93.075,1.405,no
126,28959,36,self-employed,married,basic.9y,no,yes,apr,23,313,1,1,failure,93.075,1.405,no
127,28960,35,admin.,single,university.degree,no,yes,apr,21,115,1,0,nonexistent,93.075,1.405,no
128,28961,34,blue-collar,married,professional.course,no,yes,apr,26,377,1,0,nonexistent,93.075,1.405,no
129,28962,33,blue-collar,married,basic.9y,no,yes,apr,4,135,1,1,failure,93.075,1.405,no
130,28963,30,services,single,high.school,unknown,yes,apr,22,451,1,0,nonexistent,93.075,1.405,no
131,28964,38,technician,single,university.degree,no,yes,apr,7,351,1,1,failure,93.075,1.405,no
132,28965,39,management,married,university.degree,no,yes,apr,21,126,1,0,nonexistent,93.075,1.405,no
133,28966,38,technician,single,university.degree,no,yes,apr,8,456,1,1,failure,93.075,1.405,no
134,28967,39,management,married,university.degree,no,yes,apr,7,306,1,0,nonexistent,93.075,1.405,no
135,28968,25,admin.,single,high.school,no,no,apr,24,178,2,0,nonexistent,93.075,1.405,no
136,28969,37,management,married,university.degree,unknown,no,apr,15,76,1,1,failure,93.075,1.405,no
137,28970,37,technician,married,professional.course,no,no,apr,20,292,2,0,nonexistent,93.075,1.405,no
138,28971,34,blue-collar,divorced,basic.4y,no,yes,apr,28,406,1,1,failure,93.075,1.405,no
139,28972,44,blue-collar,married,basic.6y,no,no,apr,11,239,1,2,failure,93.075,1.405,no
140,28973,40,blue-collar,married,basic.9y,no,yes,apr,25,514,1,0,nonexistent,93.075,1.405,no
141,28974,43,admin.,single,high.school,no,no,apr,29,51,3,0,nonexistent,93.075,1.405,no
142,28975,36,technician,married,professional.course,no,yes,apr,7,1095,1,1,failure,93.075,1.405,yes
143,28976,44,blue-collar,married,basic.6y,no,no,apr,1,468,1,0,nonexistent,93.075,1.405,no
144,28977,34,technician,divorced,professional.course,no,yes,apr,27,172,1,0,nonexistent,93.075,1.405,no
145,28978,34,technician,divorced,professional.course,no,yes,apr,21,122,1,1,failure,93.075,1.405,no
146,28979,19,student,single,unknown,no,yes,apr,6,452,3,0,nonexistent,93.075,1.405,yes
147,28980,34,technician,divorced,professional.course,no,no,apr,20,185,1,0,nonexistent,93.075,1.405,no
148,28981,47,admin.,married,basic.9y,no,yes,apr,13,196,1,0,nonexistent,93.075,1.405,no
149,28982,42,admin.,married,high.school,no,yes,apr,6,88,1,0,nonexistent,93.075,1.405,no
150,28983,38,technician,single,university.degree,no,yes,apr,30,31,3,1,failure,93.075,1.405,no
151,28984,29,entrepreneur,single,university.degree,no,yes,apr,27,268,1,1,failure,93.075,1.405,no
152,28985,38,management,married,high.school,unknown,yes,apr,10,143,1,0,nonexistent,93.075,1.405,no
153,28986,53,management,married,university.degree,no,yes,apr,10,111,2,0,nonexistent,93.075,1.405,no
154,28987,43,blue-collar,married,basic.9y,unknown,yes,apr,11,357,1,0,nonexistent,93.075,1.405,no
155,28988,38,services,married,high.school,no,no,apr,27,151,1,0,nonexistent,93.075,1.405,no
156,28989,41,blue-collar,married,unknown,unknown,yes,apr,23,400,3,0,nonexistent,93.075,1.405,no
157,28990,42,admin.,married,unknown,no,no,apr,8,952,1,1,failure,93.075,1.405,yes
158,28991,34,housemaid,divorced,university.degree,no,yes,apr,5,73,1,0,nonexistent,93.075,1.405,no
159,28992,49,blue-collar,married,basic.9y,no,yes,apr,21,832,2,0,nonexistent,93.075,1.405,no
160,28993,41,blue-collar,married,basic.9y,unknown,no,apr,9,251,1,1,failure,93.075,1.405,no
161,28994,45,blue-collar,married,unknown,unknown,yes,apr,18,303,1,0,nonexistent,93.075,1.405,no
162,28995,36,services,married,high.school,no,yes,apr,11,101,1,1,failure,93.075,1.405,no
163,28996,46,management,married,university.degree,unknown,no,apr,29,79,1,0,nonexistent,93.075,1.405,no
164,28997,35,blue-collar,married,basic.6y,no,yes,apr,5,113,1,1,failure,93.075,1.405,no
165,28998,46,management,married,university.degree,unknown,yes,apr,4,268,1,1,failure,93.075,1.405,no
166,28999,35,blue-collar,married,unknown,no,no,apr,8,172,1,0,nonexistent,93.075,1.405,no
167,29000,48,admin.,single,university.degree,no,yes,apr,15,237,1,0,nonexistent,93.075,1.405,no
168,29001,47,admin.,married,high.school,unknown,no,apr,10,517,1,0,nonexistent,93.075,1.405,no
169,29002,42,management,married,university.degree,unknown,no,apr,11,981,2,0,nonexistent,93.075,1.405,no
170,29003,32,retired,married,basic.4y,no,yes,apr,10,531,1,0,nonexistent,93.075,1.405,no
171,29004,36,entrepreneur,married,basic.9y,no,yes,apr,29,158,1,0,nonexistent,93.075,1.405,no
172,29005,45,blue-collar,married,unknown,no,no,apr,28,106,1,0,nonexistent,93.075,1.405,no
173,29006,49,management,married,university.degree,no,yes,apr,28,58,1,0,nonexistent,93.075,1.405,no
174,29007,53,admin.,single,basic.6y,unknown,no,apr,20,351,1,0,nonexistent,93.075,1.405,no
175,29008,36,entrepreneur,married,basic.9y,no,no,apr,7,299,1,0,nonexistent,93.075,1.405,no
176,29009,41,blue-collar,married,basic.9y,no,yes,apr,10,69,1,1,failure,93.075,1.405,no
177,29010,44,blue-collar,married,basic.9y,unknown,yes,apr,3,418,1,0,nonexistent,93.075,1.405,no
178,29011,41,blue-collar,married,basic.9y,no,no,apr,8,351,1,0,nonexistent,93.075,1.405,no
179,29012,41,admin.,divorced,high.school,no,no,apr,15,471,1,0,nonexistent,93.075,1.405,no
180,29013,32,blue-collar,married,basic.9y,no,no,apr,17,47,1,1,failure,93.075,1.405,no
181,29014,42,blue-collar,married,basic.4y,unknown,no,apr,25,264,1,1,failure,93.075,1.405,no
182,29015,42,admin.,divorced,high.school,no,yes,apr,12,57,1,0,nonexistent,93.075,1.405,no
183,29016,47,technician,married,professional.course,unknown,yes,apr,2,53,1,0,nonexistent,93.075,1.405,no
184,29017,34,admin.,single,high.school,no,yes,apr,23,183,1,1,failure,93.075,1.405,no
185,29018,40,blue-collar,single,basic.6y,unknown,no,apr,21,139,1,1,failure,93.075,1.405,no
186,29019,24,services,single,high.school,no,yes,apr,10,515,1,0,nonexistent,93.075,1.405,no
187,29020,40,blue-collar,single,basic.6y,unknown,no,apr,14,289,1,0,nonexistent,93.075,1.405,no
188,29021,34,technician,married,professional.course,no,no,apr,2,132,2,1,failure,93.075,1.405,no
189,29022,37,blue-collar,divorced,basic.9y,no,yes,apr,4,83,1,0,nonexistent,93.075,1.405,no
190,29023,54,retired,married,basic.4y,no,yes,apr,22,840,3,0,nonexistent,93.075,1.405,yes
191,29024,44,blue-collar,married,high.school,no,yes,apr,14,921,2,1,failure,93.075,1.405,no
192,29025,55,management,married,university.degree,no,no,apr,7,519,1,1,failure,93.075,1.405,no
193,29026,36,admin.,single,high.school,no,yes,apr,3,299,2,0,nonexistent,93.075,1.405,no
194,29027,57,admin.,divorced,high.school,no,yes,apr,13,97,1,0,nonexistent,93.075,1.405,no
195,29028,35,services,married,high.school,no,yes,apr,21,84,1,0,nonexistent,93.075,1.405,no
196,29029,39,admin.,married,university.degree,no,yes,apr,6,73,1,0,nonexistent,93.075,1.405,no
197,29030,43,management,married,university.degree,unknown,yes,apr,2,307,1,0,nonexistent,93.075,1.405,no
198,29031,37,admin.,divorced,high.school,no,yes,apr,16,1311,2,0,nonexistent,93.075,1.405,yes
199,29032,24,technician,divorced,professional.course,no,yes,apr,8,107,1,1,failure,93.075,1.405,no
200,29033,48,services,married,high.school,no,yes,apr,15,193,2,0,nonexistent,93.075,1.405,no
201,29034,55,blue-collar,married,basic.4y,no,yes,apr,16,248,2,0,nonexistent,93.075,1.405,no
202,29035,55,admin.,divorced,unknown,no,no,apr,16,386,2,0,nonexistent,93.075,1.405,no
203,29036,24,technician,divorced,professional.course,no,no,apr,7,332,1,1,failure,93.075,1.405,no
204,29037,47,admin.,married,high.school,unknown,unknown,apr,30,499,2,0,nonexistent,93.075,1.405,no
205,29038,34,unemployed,married,basic.9y,unknown,yes,apr,29,71,1,1,failure,93.075,1.405,no
206,29039,45,management,married,university.degree,no,yes,apr,7,362,1,2,failure,93.075,1.405,no
207,29040,34,unemployed,married,basic.9y,unknown,no,apr,14,181,1,1,failure,93.075,1.405,no
208,29041,38,technician,single,high.school,no,no,apr,5,161,1,1,failure,93.075,1.405,no
209,29042,32,blue-collar,married,basic.9y,no,no,apr,14,334,2,0,nonexistent,93.075,1.405,no
210,29043,43,blue-collar,married,high.school,no,no,apr,3,997,1,1,failure,93.075,1.405,yes
211,29044,38,technician,single,high.school,no,yes,apr,13,183,1,0,nonexistent,93.075,1.405,no
212,29045,56,self-employed,divorced,university.degree,unknown,no,apr,15,42,1,0,nonexistent,93.075,1.405,no
213,29046,29,admin.,married,university.degree,no,unknown,apr,15,462,1,1,failure,93.075,1.405,no
214,29047,41,blue-collar,married,professional.course,unknown,yes,apr,5,74,2,1,failure,93.075,1.405,no
215,29048,47,management,married,high.school,no,unknown,apr,18,234,1,1,failure,93.075,1.405,no
216,29049,47,management,married,high.school,no,no,apr,4,245,1,1,failure,93.075,1.405,no
217,29050,30,technician,single,high.school,no,yes,apr,4,218,1,1,failure,93.075,1.405,no
218,29051,44,blue-collar,married,basic.9y,unknown,yes,apr,25,574,1,1,failure,93.075,1.405,yes
219,29052,19,student,single,unknown,no,yes,apr,26,1161,5,0,nonexistent,93.075,1.405,no
220,29053,29,services,married,basic.6y,no,no,apr,29,754,1,0,nonexistent,93.075,1.405,no
221,29054,46,admin.,married,professional.course,no,no,apr,7,609,1,1,failure,93.075,1.405,no
222,29055,36,blue-collar,divorced,basic.6y,unknown,yes,apr,2,235,1,0,nonexistent,93.075,1.405,no
223,29056,34,technician,married,university.degree,no,no,apr,1,146,1,1,failure,93.075,1.405,no
224,29057,55,admin.,married,high.school,no,no,apr,4,518,3,0,nonexistent,93.075,1.405,no
225,29058,44,management,married,professional.course,no,yes,apr,9,345,1,0,nonexistent,93.075,1.405,no
226,29059,43,blue-collar,married,high.school,unknown,unknown,apr,17,239,1,1,failure,93.075,1.405,no
227,29060,32,admin.,married,high.school,no,yes,apr,9,218,1,1,failure,93.075,1.405,no
228,29061,26,admin.,single,university.degree,no,no,apr,3,52,6,0,nonexistent,93.075,1.405,no
229,29062,42,admin.,single,university.degree,no,no,apr,3,82,4,0,nonexistent,93.075,1.405,no
230,29063,36,admin.,single,high.school,no,no,apr,19,140,1,0,nonexistent,93.075,1.405,no
231,29064,41,admin.,single,high.school,no,no,apr,8,68,3,0,nonexistent,93.075,1.405,no
232,29065,34,services,single,high.school,no,no,apr,12,707,1,2,failure,93.075,1.405,no
233,29066,41,management,married,university.degree,no,yes,apr,23,212,1,0,nonexistent,93.075,1.405,no
234,29067,41,technician,married,professional.course,no,yes,apr,17,51,6,0,nonexistent,93.075,1.405,no
235,29068,27,admin.,single,university.degree,no,yes,apr,27,156,2,0,nonexistent,93.075,1.405,yes
236,29069,47,technician,divorced,university.degree,no,no,apr,7,53,1,0,nonexistent,93.075,1.405,no
237,29070,46,blue-collar,married,unknown,no,no,apr,13,193,1,0,nonexistent,93.075,1.405,no
238,29071,50,management,married,university.degree,no,yes,apr,3,198,1,0,nonexistent,93.075,1.405,no
239,29072,19,student,single,unknown,no,no,apr,24,108,5,0,nonexistent,93.075,1.405,no
240,29073,39,services,married,high.school,no,yes,apr,4,137,1,0,nonexistent,93.075,1.405,no
241,29074,38,blue-collar,married,basic.9y,no,no,apr,27,9,1,0,nonexistent,93.075,1.405,no
242,29075,47,technician,married,professional.course,unknown,no,apr,2,92,1,0,nonexistent,93.075,1.405,no
243,29076,43,admin.,divorced,university.degree,no,yes,apr,29,882,3,0,nonexistent,93.075,1.405,yes
244,29077,48,blue-collar,married,basic.6y,unknown,no,apr,9,576,1,1,failure,93.075,1.405,no
245,29078,45,admin.,married,high.school,no,no,apr,15,191,1,0,nonexistent,93.075,1.405,no
246,29079,35,blue-collar,married,basic.4y,no,yes,apr,22,98,1,0,nonexistent,93.075,1.405,no
247,29080,36,admin.,single,high.school,no,yes,apr,3,777,2,0,nonexistent,93.075,1.405,no
248,29081,39,admin.,married,university.degree,no,yes,apr,9,161,1,1,failure,93.075,1.405,no
249,29082,36,admin.,divorced,high.school,no,yes,apr,26,117,1,0,nonexistent,93.075,1.405,no
250,29083,50,management,married,basic.9y,no,yes,apr,17,329,1,0,nonexistent,93.075,1.405,no
251,29084,55,admin.,married,basic.4y,no,no,apr,19,155,1,0,nonexistent,93.075,1.405,no
252,29085,55,admin.,married,basic.4y,no,no,apr,16,106,1,0,nonexistent,93.075,1.405,no
253,29086,33,admin.,single,university.degree,no,yes,apr,10,76,2,0,nonexistent,93.075,1.405,no
254,29087,35,admin.,single,university.degree,no,yes,apr,3,1007,2,0,nonexistent,93.075,1.405,yes
255,29088,33,admin.,single,university.degree,no,yes,apr,5,382,2,0,nonexistent,93.075,1.405,no
256,29089,42,blue-collar,married,unknown,no,yes,apr,17,496,3,0,nonexistent,93.075,1.405,no
257,29090,41,services,married,high.school,no,no,apr,4,464,1,0,nonexistent,93.075,1.405,no
258,29091,39,management,married,university.degree,no,no,apr,17,82,2,0,nonexistent,93.075,1.405,no
259,29092,41,blue-collar,married,basic.9y,unknown,no,apr,9,343,2,0,nonexistent,93.075,1.405,no
260,29093,40,entrepreneur,married,basic.9y,no,no,apr,26,75,1,0,nonexistent,93.075,1.405,no
261,29094,33,admin.,single,university.degree,unknown,no,apr,7,526,1,0,nonexistent,93.075,1.405,yes
262,29095,37,blue-collar,married,basic.9y,no,yes,apr,21,43,1,0,nonexistent,93.075,1.405,no
263,29096,55,services,married,high.school,unknown,yes,apr,3,45,7,1,failure,93.075,1.405,no
264,29097,38,technician,married,professional.course,unknown,no,apr,4,1624,1,2,failure,93.075,1.405,yes
265,29098,33,blue-collar,married,basic.4y,no,no,apr,4,95,3,0,nonexistent,93.075,1.405,no
266,29099,37,services,married,high.school,no,no,apr,6,175,1,1,failure,93.075,1.405,no
267,29100,32,blue-collar,married,basic.9y,no,no,apr,16,208,1,1,failure,93.075,1.405,no
268,29101,39,services,married,high.school,unknown,yes,apr,1,87,1,0,nonexistent,93.075,1.405,no
269,29102,53,blue-collar,married,basic.9y,no,no,apr,15,26,1,1,failure,93.075,1.405,no
270,29103,34,blue-collar,married,basic.9y,no,yes,apr,8,218,1,0,nonexistent,93.075,1.405,no
271,29104,32,blue-collar,married,basic.9y,no,no,apr,17,342,3,0,nonexistent,93.075,1.405,no
272,29105,28,blue-collar,married,basic.9y,unknown,yes,apr,17,254,1,0,nonexistent,93.075,1.405,no
273,29106,31,admin.,single,university.degree,no,no,apr,12,85,1,0,nonexistent,93.075,1.405,no
274,29107,28,technician,single,university.degree,no,yes,apr,8,73,1,1,failure,93.075,1.405,no
275,29108,41,blue-collar,married,basic.4y,unknown,yes,apr,29,145,1,1,failure,93.075,1.405,no
276,29109,37,admin.,married,high.school,no,yes,apr,2,171,1,1,failure,93.075,1.405,no
277,29110,37,technician,married,professional.course,no,yes,apr,25,372,1,0,nonexistent,93.075,1.405,no
